Orders export: 01/02/2019;;;;;
OrderID;ProductID;KlantID;OrderDatum;Prijs;Aantal
2292;103181;10;10/30/2018;809.87;2
2292;401002;10;10/30/2018;281.85;3
2293;4105;18;10/30/2018;15.50;3
2294;1110;15;10/30/2018;16.50;1
2294;2213;15;10/30/2018;53.90;1
2294;5403;15;10/30/2018;14.50;3
2295;5403;4;10/30/2018;13.05;3
2296;1105;76;10/30/2018;14.50;2
2296;6402;76;10/30/2018;9.00;1
2296;101151;76;10/30/2018;2939.85;3
2297;7402;11;10/30/2018;23.50;3
2298;303152;49;10/30/2018;329.85;2
2299;2203;52;10/30/2018;41.90;1
2299;7403;52;10/30/2018;36.00;2
2300;2206;14;10/30/2018;41.90;2
2300;3303;14;10/30/2018;17.91;2
2300;201221;14;10/30/2018;832.35;2
2301;201161;14;10/31/2018;832.35;2
2302;1101;19;11/01/2018;13.05;1
2302;2208;19;11/01/2018;53.90;2
2302;5402;19;11/01/2018;14.50;1
2303;2204;59;11/01/2018;41.90;1
2304;201181;75;11/01/2018;832.35;3
2305;201201;26;11/01/2018;832.35;3
2306;2210;75;11/01/2018;48.51;2
2306;5201;75;11/01/2018;33.90;1
2306;103201;75;11/01/2018;809.87;1
2307;1106;69;11/01/2018;16.50;2
2307;303161;69;11/01/2018;296.87;3
2308;201221;39;11/01/2018;832.35;2
2309;202161;7;11/01/2018;539.85;2
2310;402002;37;11/01/2018;274.35;3
2311;1110;77;11/01/2018;16.50;2
2311;4106;77;11/01/2018;15.50;3
2311;103151;77;11/01/2018;809.87;1
2312;4104;70;11/01/2018;15.50;1
2312;103221;70;11/01/2018;899.85;3
2313;1107;4;11/02/2018;16.50;1
2313;4102;4;11/02/2018;13.50;3
2313;301161;4;11/02/2018;764.85;1
2314;2212;61;11/03/2018;51.21;2
2314;102201;61;11/03/2018;1739.85;1
2315;102171;34;11/03/2018;1739.85;1
2316;202181;31;11/03/2018;539.85;2
2317;202201;43;11/03/2018;539.85;3
2318;5405;73;11/03/2018;23.50;1
2318;303151;73;11/03/2018;329.85;3
2319;202221;25;11/03/2018;539.85;3
2320;2201;22;11/03/2018;41.90;3
2320;301221;22;11/03/2018;764.85;1
2320;303202;22;11/03/2018;329.85;2
2321;5204;41;11/03/2018;30.51;1
2321;5208;41;11/03/2018;32.21;2
2321;303222;41;11/03/2018;329.85;3
2322;5206;44;11/03/2018;33.90;3
2322;102171;44;11/03/2018;1652.86;1
2323;5401;47;11/04/2018;14.50;3
2323;6403;47;11/04/2018;13.50;1
2323;202181;47;11/04/2018;485.87;2
2324;2201;26;11/04/2018;41.90;3
2324;2209;26;11/04/2018;51.21;3
2324;102171;26;11/04/2018;1739.85;3
2325;101202;12;11/04/2018;2939.85;2
2326;2202;40;11/05/2018;41.90;3
2326;201181;40;11/05/2018;832.35;3
2326;303152;40;11/05/2018;329.85;3
2327;301151;76;11/05/2018;764.85;3
2328;4103;55;11/06/2018;13.50;1
2328;5402;55;11/06/2018;14.50;2
2328;7404;55;11/06/2018;36.00;1
2329;301161;51;11/06/2018;764.85;3
2330;5401;76;11/06/2018;14.50;3
2330;201161;76;11/06/2018;832.35;1
2330;301151;76;11/06/2018;726.61;3
2331;5405;42;11/06/2018;22.33;2
2332;2213;31;11/06/2018;53.90;1
2332;301181;31;11/06/2018;764.85;3
2333;2203;39;11/06/2018;41.90;3
2333;102181;39;11/06/2018;1652.86;1
2333;301181;39;11/06/2018;764.85;3
2334;1103;22;11/06/2018;14.50;1
2334;2208;22;11/06/2018;53.90;1
2334;2209;22;11/06/2018;53.90;3
2335;5401;2;11/06/2018;14.50;3
2335;7403;2;11/06/2018;36.00;2
2336;301201;38;11/07/2018;764.85;1
2336;301221;38;11/07/2018;764.85;2
2337;3302;1;11/07/2018;17.50;3
2337;4104;1;11/07/2018;15.50;1
2338;2215;77;11/07/2018;53.90;1
2338;303222;77;11/07/2018;329.85;3
2339;301181;25;11/08/2018;764.85;2
2340;5204;5;11/08/2018;33.90;2
2340;202181;5;11/08/2018;539.85;3
2341;201221;75;11/08/2018;832.35;2
2341;202221;75;11/08/2018;485.87;3
2341;303182;75;11/08/2018;329.85;3
2342;301201;52;11/09/2018;764.85;2
2343;302161;7;11/09/2018;479.85;1
2344;3301;59;11/10/2018;4.05;3
2344;302182;59;11/10/2018;455.86;1
2345;2202;62;11/11/2018;41.90;2
2346;2204;35;11/11/2018;41.90;2
2346;2210;35;11/11/2018;53.90;1
2346;103151;35;11/11/2018;809.87;3
2347;101202;51;11/12/2018;2939.85;1
2347;102171;51;11/12/2018;1739.85;2
2348;2205;77;11/12/2018;41.90;3
2348;302202;77;11/12/2018;479.85;1
2349;2209;37;11/13/2018;53.90;2
2349;5201;37;11/13/2018;30.51;1
2349;303161;37;11/13/2018;329.85;1
2350;2212;8;11/13/2018;53.90;2
2350;5203;8;11/13/2018;32.21;1
2350;103171;8;11/13/2018;899.85;1
2351;301201;28;11/14/2018;764.85;3
2352;303181;57;11/14/2018;329.85;3
2353;6402;60;11/14/2018;9.00;1
2354;301221;59;11/14/2018;764.85;3
2355;302161;59;11/15/2018;479.85;3
2356;6401;60;11/15/2018;12.00;2
2357;2210;69;11/15/2018;53.90;2
2357;303151;69;11/15/2018;296.87;2
2358;101222;46;11/16/2018;2939.85;2
2358;102151;46;11/16/2018;1739.85;2
2358;302181;46;11/16/2018;479.85;3
2359;2203;75;11/17/2018;39.81;1
2359;101222;75;11/17/2018;2939.85;1
2360;302162;49;11/17/2018;479.85;2
2361;2209;14;11/17/2018;53.90;2
2361;401001;14;11/17/2018;281.85;1
2362;103171;33;11/17/2018;899.85;3
2362;201201;33;11/17/2018;832.35;3
2362;303221;33;11/17/2018;329.85;2
2363;3304;69;11/17/2018;19.71;1
2364;3302;39;11/17/2018;17.50;2
2365;2209;69;11/17/2018;53.90;1
2365;6401;69;11/17/2018;12.00;2
2366;101172;19;11/17/2018;2939.85;3
2367;401002;7;11/18/2018;281.85;2
2368;1104;66;11/18/2018;14.50;2
2369;302181;5;11/18/2018;479.85;2
2370;5302;26;11/18/2018;9.98;2
2370;101221;26;11/18/2018;2939.85;3
2370;303162;26;11/18/2018;329.85;1
2371;302182;32;11/18/2018;479.85;3
2372;3301;59;11/18/2018;4.05;3
2373;1104;73;11/18/2018;14.50;1
2373;101151;73;11/18/2018;2939.85;1
2373;302182;73;11/18/2018;479.85;3
2374;1102;74;11/18/2018;13.05;2
2374;5403;74;11/18/2018;13.78;3
2374;6403;74;11/18/2018;15.00;1
2375;7402;5;11/18/2018;23.50;2
2375;303181;5;11/18/2018;329.85;2
2376;3305;16;11/18/2018;21.90;1
2376;201161;16;11/18/2018;832.35;2
2376;202221;16;11/18/2018;485.87;2
2377;5303;24;11/18/2018;37.90;3
2378;2206;31;11/19/2018;41.90;2
2378;102151;31;11/19/2018;1739.85;2
2378;402002;31;11/19/2018;274.35;3
2379;5207;40;11/19/2018;33.90;1
2379;102151;40;11/19/2018;1739.85;3
2380;7402;12;11/19/2018;23.50;3
2380;103171;12;11/19/2018;899.85;2
2381;302201;25;11/19/2018;479.85;3
2382;302202;32;11/19/2018;479.85;2
2383;301151;26;11/19/2018;726.61;2
2383;301161;26;11/19/2018;764.85;2
2383;303181;26;11/19/2018;329.85;2
2384;201181;64;11/19/2018;790.73;1
2384;402001;64;11/19/2018;274.35;1
2385;301151;48;11/19/2018;764.85;1
2386;302221;21;11/19/2018;479.85;3
2387;1111;41;11/19/2018;16.50;1
2388;5201;9;11/19/2018;33.90;2
2389;5208;59;11/19/2018;32.21;2
2389;101222;59;11/19/2018;2939.85;2
2389;302221;59;11/19/2018;479.85;2
2390;1105;46;11/19/2018;14.50;2
2390;5205;46;11/19/2018;33.90;2
2390;303221;46;11/19/2018;329.85;2
2391;1108;14;11/19/2018;16.50;3
2391;301221;14;11/19/2018;764.85;2
2391;302161;14;11/19/2018;479.85;1
2392;302222;57;11/19/2018;479.85;3
2393;4102;37;11/20/2018;13.50;2
2393;5202;37;11/20/2018;33.90;2
2393;201161;37;11/20/2018;832.35;2
2394;202161;54;11/21/2018;539.85;3
2395;2206;59;11/21/2018;41.90;1
2395;6402;59;11/21/2018;9.00;1
2395;302182;59;11/21/2018;479.85;2
2396;303151;65;11/21/2018;329.85;2
2397;5207;17;11/22/2018;33.90;1
2397;5403;17;11/22/2018;14.50;3
2397;6401;17;11/22/2018;12.00;2
2398;303152;47;11/22/2018;329.85;3
2399;302161;24;11/22/2018;479.85;2
2400;1102;72;11/22/2018;14.50;2
2401;2201;56;11/22/2018;41.90;1
2402;2214;1;11/22/2018;53.90;3
2402;7402;1;11/22/2018;23.50;1
2403;2208;28;11/22/2018;53.90;3
2403;4104;28;11/22/2018;15.50;3
2404;303161;34;11/22/2018;329.85;3
2405;101181;29;11/22/2018;2939.85;2
2406;303162;31;11/22/2018;329.85;3
2407;1101;25;11/22/2018;13.78;1
2407;102221;25;11/22/2018;1739.85;2
2407;202181;25;11/22/2018;539.85;3
2408;303181;43;11/23/2018;329.85;2
2409;5206;35;11/23/2018;33.90;3
2409;103151;35;11/23/2018;899.85;3
2409;202181;35;11/23/2018;539.85;3
2410;5302;59;11/23/2018;9.98;2
2410;5401;59;11/23/2018;14.50;2
2410;102151;59;11/23/2018;1739.85;3
2411;303182;76;11/23/2018;329.85;2
2412;303201;11;11/23/2018;329.85;3
2413;1101;75;11/23/2018;13.05;2
2413;102181;75;11/23/2018;1739.85;2
2414;102221;4;11/23/2018;1739.85;3
2414;303182;4;11/23/2018;329.85;1
2414;401002;4;11/23/2018;281.85;2
2415;303202;51;11/23/2018;329.85;3
2416;303221;19;11/23/2018;329.85;2
2417;303222;33;11/24/2018;329.85;2
2418;1108;18;11/24/2018;16.50;3
2419;4106;27;11/24/2018;15.50;1
2419;5204;27;11/24/2018;33.90;2
2420;1103;57;11/24/2018;14.50;3
2420;102201;57;11/24/2018;1739.85;3
2420;303151;57;11/24/2018;329.85;3
2421;401001;26;11/24/2018;281.85;2
2422;1110;52;11/24/2018;16.50;2
2422;5301;52;11/24/2018;11.90;3
2423;2204;13;11/24/2018;39.81;2
2424;5404;46;11/25/2018;23.50;3
2424;303182;46;11/25/2018;296.87;1
2425;2201;75;11/25/2018;41.90;3
2425;303201;75;11/25/2018;329.85;2
2426;5201;71;11/25/2018;33.90;3
2426;101221;71;11/25/2018;2939.85;2
2426;303181;71;11/25/2018;329.85;3
2427;5201;7;11/25/2018;33.90;2
2428;4105;28;11/25/2018;15.50;1
2428;303201;28;11/25/2018;329.85;2
2429;303222;46;11/25/2018;329.85;1
2430;4106;77;11/26/2018;15.50;2
2431;4106;31;11/27/2018;13.95;1
2432;102171;68;11/28/2018;1739.85;2
2433;1106;19;11/28/2018;16.50;1
2433;4103;19;11/28/2018;12.15;2
2433;303161;19;11/28/2018;329.85;2
2434;103181;17;11/28/2018;899.85;1
2434;202181;17;11/28/2018;485.87;1
2434;401001;17;11/28/2018;267.76;1
2435;3302;7;11/28/2018;17.50;1
2435;4103;7;11/28/2018;12.83;2
2436;1111;40;11/28/2018;16.50;3
2436;4102;40;11/28/2018;13.50;3
2436;7404;40;11/28/2018;36.00;2
2437;401002;6;11/28/2018;281.85;2
2438;5203;19;11/29/2018;32.21;1
2439;1110;39;11/29/2018;16.50;1
2439;5203;39;11/29/2018;33.90;3
2439;7404;39;11/29/2018;36.00;3
2440;3303;68;11/30/2018;19.90;3
2440;5201;68;11/30/2018;32.21;1
2440;302162;68;11/30/2018;479.85;2
2441;2213;33;12/01/2018;53.90;3
2442;2207;22;12/02/2018;53.90;1
2442;2208;22;12/02/2018;53.90;3
2442;5208;22;12/02/2018;33.90;1
2443;1105;13;12/02/2018;13.05;3
2443;1106;13;12/02/2018;16.50;1
2443;5403;13;12/02/2018;14.50;2
2444;402001;62;12/02/2018;274.35;3
2445;301181;11;12/02/2018;764.85;1
2446;1101;45;12/02/2018;14.50;1
2446;4101;45;12/02/2018;13.50;2
2446;303182;45;12/02/2018;329.85;2
2447;2215;14;12/02/2018;53.90;3
2448;1109;14;12/02/2018;16.50;3
2448;5207;14;12/02/2018;33.90;1
2448;102201;14;12/02/2018;1739.85;1
2449;201221;60;12/03/2018;832.35;2
2449;303182;60;12/03/2018;329.85;3
2450;402002;10;12/04/2018;274.35;2
2451;402002;48;12/04/2018;274.35;2
2452;4106;24;12/05/2018;15.50;2
2452;101152;24;12/05/2018;2939.85;1
2453;2203;2;12/05/2018;39.81;1
2453;3305;2;12/05/2018;21.90;3
2453;5301;2;12/05/2018;11.90;2
2454;1101;30;12/05/2018;14.50;3
2455;1102;14;12/06/2018;14.50;3
2456;301181;27;12/07/2018;764.85;3
2457;2209;40;12/07/2018;48.51;1
2457;5301;40;12/07/2018;11.90;3
2458;6403;12;12/07/2018;15.00;3
2458;7404;12;12/07/2018;36.00;3
2458;101151;12;12/07/2018;2645.87;3
2459;1103;41;12/07/2018;14.50;3
2460;2206;37;12/08/2018;41.90;3
2461;2204;8;12/08/2018;41.90;1
2461;6402;8;12/08/2018;9.00;2
2462;1104;39;12/08/2018;14.50;3
2463;1105;10;12/08/2018;14.50;3
2464;1104;71;12/09/2018;13.05;3
2465;2201;65;12/09/2018;41.90;3
2465;302221;65;12/09/2018;479.85;3
2466;1106;4;12/09/2018;16.50;2
2467;4104;73;12/09/2018;15.50;3
2468;7404;58;12/09/2018;36.00;3
2469;4102;18;12/09/2018;13.50;3
2469;4105;18;12/09/2018;15.50;3
2470;1107;74;12/09/2018;16.50;2
2471;2203;52;12/09/2018;41.90;3
2471;6402;52;12/09/2018;9.00;3
2472;1109;63;12/09/2018;16.50;2
2472;101202;63;12/09/2018;2939.85;2
2473;5402;62;12/10/2018;14.50;2
2473;7401;62;12/10/2018;21.15;2
2474;6401;55;12/11/2018;12.00;2
2474;303162;55;12/11/2018;329.85;3
2475;1106;22;12/11/2018;16.50;1
2475;5207;22;12/11/2018;32.21;1
2476;3303;16;12/11/2018;19.90;2
2476;303222;16;12/11/2018;329.85;3
2477;2210;14;12/11/2018;53.90;1
2477;201201;14;12/11/2018;832.35;2
2478;1108;13;12/11/2018;16.50;3
2479;2215;10;12/11/2018;53.90;3
2479;202201;10;12/11/2018;539.85;1
2479;301221;10;12/11/2018;726.61;2
2480;101152;40;12/11/2018;2939.85;1
2480;302221;40;12/11/2018;479.85;2
2480;303202;40;12/11/2018;329.85;1
2481;2205;70;12/11/2018;41.90;2
2481;2214;70;12/11/2018;53.90;3
2481;5403;70;12/11/2018;14.50;3
2482;1109;40;12/11/2018;16.50;2
2483;1110;32;12/11/2018;16.50;3
2484;101152;40;12/11/2018;2645.87;1
2485;1111;31;12/11/2018;16.50;2
2486;2201;62;12/12/2018;41.90;2
2487;4101;72;12/12/2018;13.50;3
2488;1102;7;12/13/2018;14.50;3
2488;5402;7;12/13/2018;14.50;1
2488;201221;7;12/13/2018;832.35;3
2489;5207;22;12/13/2018;33.90;2
2489;101222;22;12/13/2018;2939.85;2
2490;2202;32;12/13/2018;41.90;3
2491;2203;74;12/14/2018;41.90;3
2492;6403;62;12/14/2018;14.25;1
2492;402001;62;12/14/2018;274.35;3
2493;2204;60;12/14/2018;41.90;3
2494;2205;23;12/15/2018;41.90;3
2495;101171;68;12/16/2018;2939.85;1
2495;102201;68;12/16/2018;1739.85;3
2496;2206;48;12/16/2018;41.90;2
2497;102201;19;12/16/2018;1739.85;2
2497;303161;19;12/16/2018;296.87;2
2498;1105;31;12/16/2018;14.50;3
2499;5202;9;12/16/2018;33.90;1
2500;2207;73;12/17/2018;53.90;3
2501;101202;68;12/18/2018;2939.85;1
2501;103151;68;12/18/2018;899.85;3
2502;1102;77;12/18/2018;14.50;2
2503;5201;73;12/18/2018;33.90;3
2503;5303;73;12/18/2018;37.90;2
2503;5401;73;12/18/2018;14.50;2
2504;2208;56;12/18/2018;53.90;2
2505;2202;21;12/18/2018;39.81;3
2505;2213;21;12/18/2018;48.51;3
2505;3301;21;12/18/2018;4.50;2
2506;202201;42;12/18/2018;539.85;1
2507;1107;46;12/18/2018;16.50;1
2507;101152;46;12/18/2018;2939.85;2
2507;303162;46;12/18/2018;329.85;1
2508;2201;74;12/19/2018;41.90;2
2508;2208;74;12/19/2018;53.90;2
2508;5203;74;12/19/2018;33.90;3
2509;1104;5;12/19/2018;14.50;1
2509;2212;5;12/19/2018;53.90;3
2509;102151;5;12/19/2018;1739.85;3
2510;7404;64;12/19/2018;36.00;2
2510;101221;64;12/19/2018;2939.85;3
2510;303221;64;12/19/2018;329.85;1
2511;3301;61;12/20/2018;4.50;1
2511;4106;61;12/20/2018;15.50;1
2512;2209;29;12/20/2018;53.90;3
2513;402001;65;12/20/2018;260.63;2
2514;2210;20;12/21/2018;53.90;2
2515;4103;61;12/21/2018;13.50;1
2516;303152;33;12/21/2018;296.87;2
2517;7403;66;12/21/2018;36.00;3
2518;1110;65;12/21/2018;16.50;2
2518;101151;65;12/21/2018;2792.86;1
2519;2211;37;12/21/2018;53.90;2
2520;1103;55;12/21/2018;13.78;3
2520;5204;55;12/21/2018;33.90;3
2521;2205;59;12/21/2018;41.90;3
2521;3301;59;12/21/2018;4.50;2
2521;5204;59;12/21/2018;33.90;2
2522;4106;6;12/21/2018;15.50;1
2523;302182;77;12/22/2018;479.85;1
2524;1109;41;12/22/2018;14.85;1
2525;4102;32;12/22/2018;13.50;2
2525;5301;32;12/22/2018;11.90;3
2525;101202;32;12/22/2018;2939.85;2
2526;1110;77;12/23/2018;16.50;1
2526;303201;77;12/23/2018;329.85;3
2527;5207;27;12/23/2018;33.90;2
2528;1101;1;12/24/2018;13.05;1
2528;2205;1;12/24/2018;39.81;2
2528;3305;1;12/24/2018;21.90;2
2529;1103;47;12/24/2018;14.50;3
2529;4104;47;12/24/2018;15.50;2
2530;4104;25;12/24/2018;15.50;1
2530;5205;25;12/24/2018;33.90;2
2531;2212;48;12/24/2018;53.90;3
2532;1110;58;12/24/2018;16.50;2
2532;2208;58;12/24/2018;53.90;1
2532;303222;58;12/24/2018;329.85;1
2533;401001;35;12/24/2018;253.67;1
2534;3304;13;12/24/2018;21.90;3
2534;303182;13;12/24/2018;329.85;2
2535;2213;64;12/25/2018;53.90;2
2536;5302;76;12/25/2018;9.98;1
2536;101182;76;12/25/2018;2939.85;3
2536;103171;76;12/25/2018;899.85;2
2537;301221;26;12/26/2018;764.85;3
2538;5204;15;12/26/2018;33.90;1
2538;201221;15;12/26/2018;832.35;3
2539;1104;55;12/27/2018;14.50;2
2539;4102;55;12/27/2018;13.50;2
2539;101182;55;12/27/2018;2939.85;2
2540;402002;29;12/27/2018;274.35;3
2541;2214;35;12/28/2018;53.90;3
2541;202161;35;12/28/2018;539.85;3
2542;102171;74;12/28/2018;1739.85;3
2543;103201;69;12/29/2018;899.85;3
2544;2214;17;12/30/2018;53.90;3
2545;2204;32;12/30/2018;41.90;3
2545;101172;32;12/30/2018;2939.85;2
2546;2215;72;12/30/2018;53.90;2
2547;1101;70;12/30/2018;14.50;2
2547;1108;70;12/30/2018;16.50;3
2547;5207;70;12/30/2018;30.51;2
2548;3301;60;12/30/2018;4.50;2
2549;3302;11;12/30/2018;17.50;2
2550;4101;8;12/30/2018;12.15;2
2550;301161;8;12/30/2018;764.85;1
2551;101182;8;12/30/2018;2939.85;2
2552;7404;27;12/31/2018;36.00;2
2552;102171;27;12/31/2018;1739.85;1
2552;201221;27;12/31/2018;832.35;1
3001;303161;79;05/07/2018;329.85;3
3002;5301;80;05/07/2018;11.90;3
3003;101202;81;05/08/2018;2939.85;2
3004;201201;82;05/09/2018;832.35;3
3005;4103;83;05/10/2018;13.50;2
3006;202181;84;05/10/2018;539.85;1
3007;302162;85;05/10/2018;431.87;3
3008;2211;86;05/10/2018;53.90;2
3009;2201;87;05/10/2018;41.90;3
3010;5201;88;05/11/2018;33.90;3
3011;5203;89;05/11/2018;33.90;1
3012;201201;90;05/12/2018;832.35;2
3013;302202;91;05/12/2018;479.85;3
3014;2214;92;05/12/2018;53.90;3
3015;303222;93;05/12/2018;329.85;2
3016;2212;94;05/12/2018;53.90;2
3017;1109;95;05/12/2018;16.50;1
3018;103201;96;05/12/2018;899.85;1
3019;301181;97;05/13/2018;764.85;2
3020;7401;98;05/13/2018;23.50;2
3021;101222;99;05/14/2018;2939.85;1
3022;102151;100;05/15/2018;1739.85;1
3023;2205;101;05/16/2018;41.90;1
3024;6402;102;05/16/2018;9.00;3
3025;101172;103;05/16/2018;2939.85;2
3026;201181;104;05/16/2018;832.35;1
3027;201221;105;05/17/2018;832.35;1
3028;2213;106;05/18/2018;53.90;3
3029;2214;107;05/19/2018;53.90;2
3030;103221;108;05/20/2018;899.85;2
3031;101182;109;05/20/2018;2939.85;1
3032;302201;110;05/21/2018;431.87;1
3033;101221;111;05/21/2018;2939.85;3
3034;1106;112;05/21/2018;16.50;3
3035;2204;113;05/21/2018;41.90;1
3036;2215;114;05/21/2018;53.90;3
3037;1101;115;05/21/2018;14.50;3
3038;3301;116;05/21/2018;4.50;3
3039;3302;117;05/21/2018;17.50;3
3040;3302;118;05/22/2018;17.50;1
3041;6401;119;05/23/2018;12.00;1
3042;303202;120;05/23/2018;313.36;1
3043;402001;121;05/23/2018;274.35;2
3044;1109;122;05/23/2018;16.50;2
3045;5205;123;05/23/2018;33.90;1
3046;2202;124;05/23/2018;41.90;3
3047;5201;125;05/23/2018;33.90;1
3048;303182;126;05/24/2018;329.85;3
3049;3303;127;05/25/2018;19.90;3
3050;302182;128;05/25/2018;479.85;2
3051;302202;129;05/26/2018;479.85;1
3052;303181;130;05/26/2018;329.85;2
3053;202161;131;05/26/2018;539.85;2
3054;2207;132;05/26/2018;53.90;1
3055;302222;133;05/26/2018;479.85;1
3056;2205;134;05/27/2018;41.90;3
3057;2210;135;05/27/2018;53.90;3
3058;3303;136;05/28/2018;19.90;3
3059;102181;137;05/29/2018;1652.86;3
3060;1107;138;05/30/2018;16.50;3
3061;3303;139;05/31/2018;19.90;2
3062;402002;140;05/31/2018;274.35;1
3063;3304;141;05/31/2018;21.90;3
3064;5405;142;05/31/2018;23.50;1
3065;6403;143;06/01/2018;15.00;3
3066;302161;144;06/01/2018;479.85;1
3067;2211;145;06/01/2018;53.90;2
3068;3302;146;06/01/2018;17.50;1
3069;101201;147;06/01/2018;2939.85;2
3070;5206;148;06/01/2018;32.21;2
3071;102151;149;06/02/2018;1652.86;2
3072;3302;150;06/02/2018;17.50;1
3073;5207;151;06/02/2018;33.90;1
3074;5208;152;06/02/2018;33.90;1
3075;2211;153;06/03/2018;48.51;2
3076;101171;154;06/03/2018;2939.85;2
3077;3305;155;06/04/2018;21.90;3
3078;303152;156;06/05/2018;329.85;2
3079;101171;157;06/05/2018;2939.85;2
3080;201201;158;06/05/2018;832.35;2
3081;303161;159;06/05/2018;329.85;1
3082;4101;160;06/05/2018;13.50;2
3083;4102;161;06/05/2018;13.50;3
3084;5206;162;06/06/2018;33.90;1
3085;5301;163;06/06/2018;11.90;3
3086;103151;164;06/06/2018;899.85;3
3087;1105;165;06/06/2018;14.50;1
3088;201201;166;06/06/2018;790.73;1
3089;301181;167;06/06/2018;764.85;1
3090;101201;168;06/06/2018;2939.85;1
3091;102151;169;06/06/2018;1739.85;3
3092;4103;170;06/07/2018;13.50;2
3093;201161;171;06/07/2018;832.35;3
3094;303221;172;06/08/2018;329.85;1
3095;4104;173;06/08/2018;15.50;3
3096;5201;174;06/08/2018;33.90;1
3097;101151;175;06/08/2018;2939.85;3
3098;103171;176;06/08/2018;899.85;3
3099;2202;177;06/09/2018;41.90;1
3100;303201;178;06/09/2018;313.36;1
3101;1105;179;06/09/2018;14.50;3
3102;4101;180;06/10/2018;13.50;3
3103;303181;181;06/11/2018;329.85;1
3104;1109;182;06/11/2018;16.50;2
3105;5402;183;06/11/2018;14.50;3
3106;302182;184;06/12/2018;479.85;2
3107;4105;185;06/12/2018;15.50;3
3108;4106;186;06/13/2018;15.50;3
3109;101152;187;06/13/2018;2939.85;3
3110;102221;188;06/13/2018;1739.85;3
3111;201201;189;06/13/2018;832.35;1
3112;302182;190;06/13/2018;479.85;2
3113;303202;191;06/13/2018;329.85;3
3114;101222;192;06/13/2018;2939.85;3
3115;1101;193;06/13/2018;14.50;1
3116;301151;194;06/14/2018;688.37;3
3117;303152;195;06/14/2018;329.85;1
3118;1104;196;06/15/2018;14.50;1
3119;1111;197;06/16/2018;16.50;1
3120;2206;198;06/16/2018;41.90;1
3121;5206;199;06/16/2018;33.90;3
3122;101221;200;06/17/2018;2939.85;2
3123;201221;201;06/17/2018;832.35;2
3124;1105;202;06/17/2018;14.50;3
3125;2208;203;06/17/2018;53.90;1
3126;5403;204;06/17/2018;14.50;3
3127;101221;205;06/17/2018;2939.85;3
3128;303162;206;06/17/2018;313.36;3
3129;401002;207;06/18/2018;281.85;3
3130;5405;208;06/18/2018;23.50;1
3131;202161;209;06/18/2018;539.85;2
3132;5201;210;06/18/2018;33.90;2
3133;5202;211;06/18/2018;33.90;2
3134;5203;212;06/19/2018;33.90;3
3135;1110;213;06/19/2018;16.50;1
3136;202161;214;06/19/2018;539.85;1
3137;1105;215;06/19/2018;14.50;1
3138;1110;216;06/19/2018;16.50;2
3139;5303;217;06/19/2018;37.90;3
3140;1104;218;06/19/2018;14.50;3
3141;101171;219;06/19/2018;2939.85;3
3142;103181;220;06/19/2018;899.85;2
3143;302201;221;06/20/2018;479.85;2
3144;302202;222;06/20/2018;431.87;2
3145;402001;223;06/20/2018;274.35;1
3146;2206;224;06/20/2018;41.90;3
3147;101171;225;06/20/2018;2939.85;2
3148;101202;226;06/20/2018;2939.85;1
3149;5204;227;06/20/2018;33.90;2
3150;102181;228;06/20/2018;1739.85;1
3151;5205;229;06/20/2018;33.90;3
3152;301221;230;06/21/2018;764.85;2
3153;5206;231;06/21/2018;33.90;3
3154;101182;232;06/21/2018;2939.85;1
3155;103151;233;06/21/2018;899.85;2
3156;301221;234;06/22/2018;764.85;2
3157;4106;235;06/22/2018;13.95;1
3158;102181;236;06/22/2018;1739.85;2
3159;1103;237;06/23/2018;14.50;3
3160;5301;238;06/23/2018;11.90;2
3161;302201;239;06/24/2018;479.85;3
3162;303152;240;06/24/2018;329.85;1
3163;5401;241;06/24/2018;14.50;1
3164;202161;242;06/24/2018;539.85;1
3165;3304;243;06/24/2018;21.90;2
3166;103181;244;06/24/2018;899.85;3
3167;402002;245;06/24/2018;274.35;2
3168;2203;246;06/24/2018;41.90;3
3169;103221;247;06/25/2018;899.85;1
3170;1104;248;06/25/2018;14.50;2
3171;401001;249;06/25/2018;281.85;2
3172;1111;250;06/25/2018;16.50;3
3173;1105;251;06/25/2018;14.50;1
3174;5201;252;06/25/2018;33.90;1
3175;6403;253;06/25/2018;15.00;1
3176;5205;254;06/25/2018;33.90;1
3177;401001;255;06/26/2018;281.85;3
3178;301161;256;06/26/2018;764.85;2
3179;301201;257;06/26/2018;764.85;3
3180;201161;258;06/26/2018;790.73;3
